,Price,Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Es_Turbo,Cilindrada,Antiguedad_Anios
8663,19757,586.0,55,1116,3,0,2,181000,4.0,3,1,4,0,14,12,0,1.8,14
8664,50037,891.0,22,1259,4,1,1,121902,4.0,0,1,4,0,1,4,0,2.0,10
8665,22894,3634.1,34,967,4,1,5,236000,8.0,0,0,4,0,1,12,0,5.0,20
8666,15681,1467.71,52,709,10,1,5,150000,4.0,2,0,4,1,14,2,1,2.0,20
8667,14834,687.0,22,617,9,1,5,101387,4.0,0,1,4,0,12,4,0,1.6,16
8668,7213,530.0,39,886,4,1,5,312118,4.0,0,1,4,0,1,0,0,1.6,13
8669,16621,629.0,22,617,9,1,5,135378,4.0,0,1,4,0,14,4,0,1.6,11
8670,13495,531.0,22,617,9,1,5,119595,4.0,0,1,4,0,14,4,0,1.6,14
8671,23207,779.0,55,425,9,1,5,126000,4.0,2,1,4,0,12,12,0,2.5,13
8672,14740,5191.82,4,96,9,0,5,150300,6.0,1,2,4,0,14,0,0,3.0,23
8673,16935,353.0,30,403,3,1,2,94949,4.0,0,1,4,0,14,0,0,1.8,11
8674,10349,4679.88,34,1315,6,1,1,3333,6.0,1,2,2,0,11,2,1,2.9,29
8675,13172,891.0,22,1286,9,1,4,450383,4.0,0,1,4,0,8,4,0,2.0,10
8676,29323,697.0,22,617,9,1,5,75000,4.0,0,1,4,0,11,4,0,1.8,11
8677,627,934.0,55,425,9,1,5,122758,4.0,0,1,4,0,7,12,0,2.5,11
8678,37984,831.0,51,239,4,1,1,87764,4.0,0,1,4,0,2,4,0,1.6,9
8679,2038,831.0,30,816,9,1,2,127507,4.0,0,1,4,0,14,12,0,2.4,15
8680,8781,645.0,7,523,9,0,5,0,4.0,0,1,4,0,12,0,0,1.8,15
8681,3136,781.0,55,425,9,1,2,159379,4.0,0,1,4,0,14,12,0,2.5,14
8682,941,1750.0,55,821,9,1,2,226094,6.0,0,0,4,0,14,12,0,3.3,18
8683,32929,1211.0,34,753,4,1,1,130000,6.0,2,0,4,0,1,12,0,3.0,16
8684,9095,1091.94,39,1359,3,1,5,126000,4.0,3,1,4,1,12,2,0,1.8,18
8685,21953,900.0,22,1286,9,0,5,122000,4.0,2,1,4,0,14,12,0,2.4,11
8686,30734,1578.0,4,182,1,1,5,92213,8.0,0,2,2,0,14,12,0,4.4,11
8687,13172,501.0,15,725,9,0,5,126688,4.0,0,1,4,0,1,12,1,1.5,12
8688,45210,1017.0,22,1389,4,1,1,91478,4.0,0,1,4,0,7,4,0,2.0,9
8689,9408,1676.88,52,707,10,1,0,190000,4.0,0,0,4,1,14,6,0,2.0,24
8690,5000,1452.97,40,481,2,0,1,0,4.0,1,1,2,0,14,1,1,1.7,28
8691,6586,746.0,55,1116,3,1,2,173213,4.0,0,1,4,0,14,12,0,1.5,17
8692,41397,1292.0,34,764,4,1,5,86189,6.0,0,0,4,0,2,12,0,3.0,10
8693,10349,1266.0,55,253,3,0,2,136700,4.0,0,1,4,1,12,4,0,1.5,12
8694,22580,873.18,27,1045,9,0,5,79000,4.0,2,1,4,0,1,8,0,2.4,11
8695,941,1643.13,38,39,9,0,5,20000000,4.0,1,2,4,0,11,0,0,1.5,41
8696,15200,586.0,55,1138,3,0,2,360755,4.0,0,1,4,0,13,12,0,1.8,14
8697,14740,583.0,27,463,9,0,5,68500,4.0,2,1,4,0,7,0,0,1.6,15
8698,11604,639.0,22,1286,9,1,4,336971,4.0,0,1,4,0,12,4,0,2.0,12
8699,23834,792.31,7,523,9,0,5,37474,4.0,1,1,4,0,12,8,1,1.4,9
8700,39201,833.6,55,425,9,1,5,52000,4.0,2,1,4,0,1,8,0,2.5,9
8701,9095,645.0,39,1422,3,0,5,181002,4.0,0,1,4,0,7,10,0,1.8,15
8702,12388,781.0,55,425,9,0,2,149000,4.0,0,1,4,0,12,8,0,2.5,14
8703,5865,966.0,10,910,9,1,1,39031,4.0,0,1,4,0,2,4,0,2.0,17
8704,10349,2736.06,53,1510,4,1,0,232000,6.0,0,0,4,0,0,6,0,2.7,24
8705,862,259.0,7,1448,4,1,2,133195,4.0,0,1,4,0,1,0,0,1.4,12
8706,86243,1292.0,34,757,4,1,5,94400,6.0,3,0,4,0,14,12,0,3.0,10
8707,37633,779.0,55,1174,4,0,5,68000,6.0,2,0,4,0,7,12,0,2.5,13
8708,14740,782.74,55,1116,9,0,2,0,6.0,3,1,4,0,11,6,0,1.8,16
8709,16308,1528.0,55,425,9,0,2,165000,4.0,3,1,4,0,2,8,0,2.4,19
8710,15367,1959.44,26,936,4,0,4,273802,6.0,0,0,4,0,4,6,0,3.7,18
8711,10349,4731.71,37,1073,4,0,1,280000,6.0,0,0,4,1,1,2,0,2.5,34
8712,15994,761.0,55,1116,9,0,2,85000,4.0,3,1,4,0,12,10,0,1.8,16
8713,5802,1219.45,20,667,9,0,5,0,4.0,3,1,4,1,1,6,0,1.3,23
8714,18503,697.0,34,307,9,0,5,72000,4.0,2,1,4,0,11,9,1,1.8,11
8715,4861,1324.0,55,821,4,1,2,264877,6.0,0,0,4,0,14,12,0,3.3,16
8717,12544,586.0,22,627,9,0,5,158000,4.0,2,1,4,0,7,10,0,1.8,14
8718,21639,1023.62,52,1060,4,1,5,160000,4.0,2,0,4,0,7,12,0,2.5,16
8719,12074,761.0,55,1116,9,0,2,304000,4.0,0,1,4,0,11,6,0,1.8,16
8720,15053,529.72,22,1412,3,1,5,105600,4.0,2,1,2,0,14,12,0,1.6,13
8721,3000,1615.58,3,213,9,1,5,0,4.0,1,0,4,0,1,4,1,1.8,26
8722,28225,765.0,58,1357,4,0,5,46000,4.0,2,0,4,0,14,12,0,2.0,11
8723,13700,584.0,22,617,9,0,5,150000,4.0,0,1,4,0,14,4,0,1.8,12
8724,3763,779.0,55,425,9,1,2,124912,4.0,0,1,4,0,14,12,0,2.5,13
8725,13485,1047.0,55,493,9,0,5,139400,4.0,2,1,4,0,11,10,0,1.6,19
8726,13485,1123.46,34,292,9,1,5,109600,6.0,2,1,4,0,12,5,0,1.7,19
8727,40976,639.0,22,1259,4,1,1,151000,4.0,0,1,4,0,1,4,0,2.0,12
8728,6272,1018.0,4,1477,4,1,5,170043,6.0,0,0,4,0,7,12,0,3.0,15
8729,8154,1111.0,20,667,3,0,2,67000,4.0,0,1,4,1,14,2,0,1.3,14
8730,49237,730.0,22,1389,4,1,5,27000,4.0,2,0,4,0,14,12,0,1.6,10
8731,30420,2485.5,4,1486,4,1,5,133000,8.0,2,0,4,0,2,12,0,4.8,18
8732,6743,1438.0,40,481,2,0,1,17000,4.0,1,1,2,0,14,4,0,1.7,23
8733,8154,919.0,4,1477,4,1,1,103458,6.0,0,0,4,0,14,0,0,3.0,14
8734,25089,456.0,30,1025,4,1,2,108344,4.0,0,0,4,0,12,12,0,2.5,11
8735,1568,1172.0,55,821,4,1,2,342622,6.0,0,0,4,0,1,12,0,3.5,15
8736,549,1080.0,12,1208,9,1,5,272280,6.0,0,2,4,0,12,12,0,3.6,12
8737,15681,862.0,52,926,9,1,5,179000,6.0,2,0,4,0,12,8,0,2.5,15
8738,2700,1287.33,20,471,3,0,5,2000,4.0,1,1,2,0,12,2,0,1.3,31
8740,86142,866.0,15,1020,0,1,5,70313,4.0,0,1,4,0,1,4,0,2.3,11
8741,8154,585.0,34,328,9,1,5,110601,4.0,2,2,4,0,7,12,1,1.8,13
8742,549,761.0,55,1116,3,1,2,228661,4.0,0,1,4,0,14,12,0,1.8,16
8743,11604,3669.41,4,151,9,1,5,0,6.0,2,2,4,0,1,6,0,3.0,21
8744,1500,686.62,57,34,9,0,5,34678,4.0,1,2,4,0,14,12,0,1.6,16
8745,19757,753.0,27,1045,9,1,2,126994,4.0,2,1,4,0,7,12,0,2.4,14
8746,10032,639.0,7,1056,4,1,1,71340,4.0,0,1,4,0,1,4,0,2.0,13
8748,18240,707.0,51,1188,4,1,1,247713,4.0,0,1,4,0,12,4,0,2.0,15
8749,39829,1523.8,34,749,4,1,1,152000,6.0,2,0,4,0,12,12,0,3.2,17
8751,2000,1324.8,57,33,9,0,5,90000,4.0,1,2,4,0,11,0,0,1.5,42
8752,15053,543.2,14,119,3,1,5,71000,4.0,2,1,2,0,1,8,0,1.4,12
8753,55230,1079.0,22,1259,4,1,1,49396,4.0,0,1,4,0,14,4,0,2.0,8
8754,1333,862.0,55,425,9,1,5,153410,4.0,0,1,4,0,14,12,0,2.5,15
8755,69621,1356.0,34,756,4,1,5,169600,8.0,2,0,4,0,12,10,0,4.6,12
8756,4077,382.0,7,1448,3,1,2,123206,4.0,0,1,4,0,14,0,0,1.5,9
8757,10663,765.0,22,1286,9,1,4,343047,4.0,0,1,4,0,12,4,0,2.0,11
8758,12544,749.0,22,1286,9,1,5,76566,4.0,0,1,4,0,7,0,0,2.4,12
8759,10036,2186.64,39,1463,4,1,5,200000,2.0,0,1,4,1,12,2,0,1.9,22
8760,26657,1185.0,30,837,9,1,5,245000,6.0,2,2,4,0,7,10,0,2.5,17
8762,23207,934.0,55,431,9,1,5,45490,4.0,0,1,4,0,1,8,0,2.5,11
8763,14426,638.0,7,523,9,1,1,66226,4.0,0,1,4,0,2,4,0,2.0,12
8764,21326,911.0,34,315,9,0,1,24500,6.0,1,2,4,0,12,12,1,2.2,16
8765,18503,642.0,15,352,3,1,2,243200,4.0,0,1,4,0,12,12,0,2.0,14
8767,11604,944.0,40,272,10,0,1,160000,4.0,1,1,4,0,12,8,1,1.7,18
8768,19130,781.0,55,425,9,0,2,138000,4.0,0,1,4,0,5,12,0,2.5,14
8769,43880,1017.0,22,1389,4,1,1,98847,4.0,0,1,4,0,14,4,0,2.0,9
8770,10349,1266.0,55,253,3,0,5,114000,4.0,0,1,4,1,1,12,0,1.5,12
8771,14113,642.0,27,1048,9,0,2,116928,4.0,0,1,4,0,1,8,0,2.0,14
8772,17876,394.0,55,282,9,1,2,379218,4.0,0,1,4,0,1,12,0,2.5,12
8773,3763,1369.69,57,33,9,0,5,0,4.0,1,2,4,0,0,0,0,1.6,30
8776,62722,833.0,34,315,9,0,1,142000,4.0,2,2,4,0,1,12,1,2.2,11
8777,862,1399.0,34,587,9,1,1,239224,6.0,0,0,4,0,1,12,0,3.5,16
8778,3763,584.0,22,617,9,1,5,110685,4.0,0,1,4,0,14,12,0,1.8,12
8779,10000,1268.0,20,717,7,0,5,90000,4.0,0,1,4,1,12,4,0,1.5,14
8780,21326,975.0,59,1504,4,1,5,105500,6.0,2,0,4,0,14,10,0,3.2,14
8781,4234,834.0,55,1348,8,1,5,158870,4.0,0,2,4,0,14,0,0,2.7,13
8782,3293,1079.0,25,663,4,1,5,26701,4.0,0,0,4,0,7,12,0,2.0,8
8783,19080,3786.29,4,1477,4,1,5,195000,8.0,2,0,4,0,1,0,0,4.4,21
8784,48610,1399.0,34,1230,9,1,5,98000,6.0,2,2,4,0,1,16,0,3.5,16
8785,15677,640.0,58,875,9,1,1,82000,4.0,2,1,4,0,11,8,1,2.0,13
8786,3763,4761.78,37,1073,4,0,1,0,4.0,2,0,2,0,12,4,1,3.2,24
8787,10506,1268.0,55,253,9,0,2,78000,4.0,0,1,4,1,12,2,0,1.5,14
8788,24148,619.37,39,886,4,1,5,49000,4.0,0,1,4,0,14,10,0,1.6,11
8789,47038,1399.0,30,1203,4,1,2,166000,6.0,3,0,4,0,12,0,0,3.5,16
8790,941,1055.0,30,1203,4,1,2,361603,6.0,0,1,4,0,1,12,0,3.5,13
8792,18817,1195.0,34,1432,7,0,1,289216,6.0,1,2,2,0,14,4,1,2.2,18
8793,1568,1468.03,40,1403,3,1,0,100000,4.0,1,1,4,0,4,2,0,1.6,32
8794,19601,784.0,7,977,9,0,5,26095,4.0,0,1,4,0,2,8,0,1.5,9
8795,37633,917.0,4,97,9,1,5,117000,6.0,0,2,4,0,1,12,1,3.0,13
8796,1725,836.0,58,1264,9,1,5,156139,4.0,0,1,4,0,1,12,0,2.0,16
8797,16935,1869.0,12,1208,9,1,5,22293,6.0,0,2,4,0,7,12,0,3.6,7
8798,13799,843.0,55,1116,9,1,5,248000,4.0,0,2,4,0,7,4,0,1.5,18
8799,10663,747.42,20,667,3,1,5,155000,4.0,3,1,4,1,1,4,0,1.3,18
8800,16621,753.0,27,1045,9,1,5,111000,4.0,2,1,4,0,12,12,0,2.4,14
8801,627,503.0,20,471,9,1,2,272189,4.0,0,1,4,0,12,0,0,1.5,14
8802,10663,2516.02,37,242,4,0,5,84455,4.0,2,0,4,1,11,2,1,2.0,23
8803,11290,645.0,34,324,9,1,5,152000,4.0,2,2,4,0,1,12,1,1.8,15
8804,23521,640.0,58,1083,9,1,1,125210,4.0,2,1,4,0,12,12,1,2.0,13
8805,47408,919.0,26,800,4,1,1,134702,4.0,0,1,4,0,7,4,0,3.0,14
8806,17249,645.0,55,1116,3,0,2,175000,4.0,3,1,4,0,11,8,0,1.8,15
8807,8467,1282.19,55,1444,3,0,5,125000,4.0,1,1,4,1,5,2,0,1.3,23
8808,15994,761.0,55,1116,9,0,2,191000,6.0,0,1,4,0,1,10,0,1.8,16
8809,7840,4562.0,15,1369,6,0,1,400000,4.0,1,2,4,0,14,2,1,2.5,29
8810,37633,1918.71,4,1497,4,1,5,154774,6.0,2,0,4,0,1,12,1,4.4,17
8811,1019,831.0,22,617,9,1,5,25635,4.0,0,1,4,0,1,12,0,1.6,9
8812,24327,707.0,22,1259,4,1,1,177194,4.0,0,1,4,0,14,4,0,2.0,15
8813,627,1750.0,55,821,9,1,2,277405,6.0,0,0,4,0,7,12,0,3.3,18
8814,941,586.0,22,617,9,1,5,192357,4.0,0,1,4,0,1,12,0,1.8,14
8815,35000,2591.54,34,587,9,1,5,200000,6.0,2,2,4,0,4,2,0,3.5,20
8816,23521,580.69,55,1116,9,1,5,150000,4.0,0,1,4,0,14,8,0,1.8,12
8817,45436,639.0,22,1259,4,1,1,122904,4.0,0,1,4,0,2,4,0,2.0,12
8818,6272,5489.79,34,386,1,1,5,180264,6.0,0,2,2,0,11,2,0,3.2,28
8819,5802,3063.24,52,1057,3,0,5,150000,4.0,0,0,4,0,6,2,0,2.5,24
8820,20266,531.0,22,617,9,1,5,107523,4.0,0,1,4,0,14,4,0,1.6,14
8821,48697,765.0,22,1259,4,1,1,155797,4.0,0,1,4,0,14,4,0,2.0,11
8822,15681,891.0,22,1286,9,1,4,295509,4.0,0,1,4,0,12,4,0,2.0,10
8823,18817,761.0,55,1116,9,0,5,190000,4.0,0,1,4,0,7,12,0,1.8,16
8824,5018,1693.63,37,477,9,0,5,18065445,4.0,2,1,4,1,1,5,0,1.5,24
8825,51965,891.0,22,1259,4,1,1,59515,4.0,0,1,4,0,2,4,0,2.0,10
8826,12074,333.0,52,1511,4,1,2,131872,4.0,0,0,4,0,14,12,0,2.0,12
8827,941,753.0,22,1286,9,1,5,238139,4.0,0,1,4,0,12,12,0,2.4,14
8828,3763,779.0,55,425,9,1,2,124912,4.0,0,1,4,0,14,12,0,2.5,13
8829,46518,831.0,51,239,4,1,5,42763,4.0,0,1,4,0,2,4,0,1.6,9
8830,5018,779.0,55,425,9,1,2,190549,4.0,0,1,4,0,1,12,0,2.5,13
8831,20385,640.0,52,1511,4,0,2,140968,4.0,2,0,4,0,6,12,0,2.0,13
8832,40142,957.275,55,1174,4,0,5,27000,4.0,0,1,4,0,7,12,0,2.5,10
8833,4234,585.0,22,617,9,1,5,142786,4.0,0,1,4,0,14,12,0,1.8,13
8834,14113,900.0,26,485,4,1,5,72000,4.0,0,0,4,0,14,6,0,2.4,11
8835,43868,730.0,51,239,4,1,1,54496,4.0,0,1,4,0,2,4,0,1.6,10
8836,13799,1024.0,52,707,4,0,5,140000,4.0,2,0,4,0,7,6,0,2.5,16
8837,42218,1091.0,22,808,7,1,1,48800,4.0,0,1,4,0,12,4,0,2.5,10
8839,12858,586.0,39,1422,3,0,5,160000,4.0,0,1,4,0,1,2,0,1.8,14
8840,20071,640.0,15,347,3,1,2,63000,4.0,0,1,4,0,3,10,0,2.0,13
8841,11447,308.0,30,403,3,1,2,132563,4.0,0,1,4,0,11,0,0,1.8,12
8842,62722,974.8413227280116,34,764,4,1,5,0,8.0,2,0,4,1,1,0,0,3.5,11
8843,73131,831.0,20,471,9,1,5,1036,4.0,0,1,4,0,12,4,0,1.5,8
8844,15900,836.0,22,1259,4,1,1,230314,4.0,0,1,4,0,7,4,0,2.0,16
8845,627,645.0,22,617,4,1,5,172502,4.0,0,1,4,0,1,12,0,1.8,15
8846,1019,917.0,4,1477,4,1,1,137802,6.0,0,0,4,0,1,0,0,3.0,13
8847,44846,1110.0,22,1259,4,1,1,21037,4.0,0,1,4,0,2,4,0,2.2,9
8848,19130,705.06,55,1116,3,0,2,22720,4.0,0,1,4,0,1,0,0,1.8,11
8849,706,585.0,55,1116,3,1,2,105328,4.0,0,1,4,0,14,12,0,1.8,13
8850,16308,891.0,22,1286,9,1,4,268872,4.0,0,1,4,0,14,4,0,2.0,10
8851,15000,1024.0,15,725,9,1,5,22560,8.0,3,1,4,0,14,8,0,2.5,16
8852,1882,1053.0,34,587,9,1,5,146395,6.0,0,2,4,0,7,12,0,3.5,12
8853,26971,1823.0,55,821,4,1,5,47002,6.0,0,0,4,0,14,12,0,3.5,8
8854,17249,645.0,55,1116,9,0,2,130000,4.0,3,1,4,1,14,4,0,1.8,15
8856,17249,5339.48,34,583,9,1,5,230000,6.0,2,2,4,0,1,10,0,3.2,24
8857,10976,1132.0,55,1116,3,0,2,135000,4.0,3,1,4,0,12,8,0,1.5,20
8858,5500,4477.42,15,1369,6,0,1,11111111,4.0,1,2,2,0,14,0,0,2.5,35
8859,2587,650.0,7,523,9,1,5,87973,4.0,0,1,4,0,1,12,0,1.4,10
8860,25274,503.0,55,253,3,1,2,59200,4.0,0,1,4,0,14,4,0,1.5,14
8861,5331,1380.15,40,264,9,0,5,30000,4.0,1,1,4,0,4,5,0,1.6,28
8862,45633,831.0,51,239,4,1,1,33575,4.0,0,1,4,0,14,4,0,1.6,9
8863,8781,4292.58,40,1279,7,0,0,316500,6.0,0,1,4,0,12,6,0,3.0,27
8864,29793,917.0,4,188,9,1,5,136000,6.0,2,2,4,0,14,12,1,3.0,13
8865,33575,891.0,22,1389,4,1,1,117470,4.0,0,1,4,0,12,4,0,2.0,10
8867,14426,584.0,58,1083,9,1,5,67000,4.0,2,1,4,0,1,10,0,1.8,12
8868,6899,1168.01,20,667,9,0,5,160000,4.0,0,1,4,1,12,2,0,1.3,22
8869,10976,843.0,55,1116,9,0,2,184000,4.0,3,1,4,0,14,8,0,1.5,18
8870,49723,891.0,22,1259,4,1,1,142037,4.0,0,1,4,0,1,4,0,2.0,10
8871,47076,765.0,51,1188,4,1,1,118366,4.0,0,1,4,0,14,4,0,2.0,11
8872,9722,1273.0,55,425,9,1,5,117451,6.0,0,1,4,0,1,12,0,3.5,11
8873,19444,1024.0,15,645,4,1,2,85000,4.0,0,0,4,0,1,6,0,2.5,16
8874,15000,1869.5,34,1315,2,0,1,0,4.0,1,2,4,0,14,1,1,2.2,21
8876,10976,1166.14,33,1225,1,1,5,950000,2.0,1,2,4,0,1,6,0,1.3,23
8877,25716,1018.0,4,158,9,1,5,90567,6.0,2,2,4,0,7,12,1,3.0,15
8878,12100,781.0,55,425,9,0,2,178700,4.0,2,1,4,0,14,6,0,2.5,14
8879,4077,697.0,22,617,9,1,5,115507,4.0,0,1,4,0,1,12,0,1.8,11
8880,65858,1083.38,43,455,4,1,5,80000,6.0,2,0,4,0,1,8,1,3.6,13
8881,549,1202.0,22,1286,9,1,5,54990,4.0,0,1,4,0,1,12,0,2.4,9
8882,3763,919.0,4,1497,4,1,5,161421,6.0,0,0,4,0,1,12,0,3.0,14
8883,12544,777.0,55,425,9,1,5,107000,4.0,2,1,4,0,7,12,0,2.5,12
8884,35438,1451.63,4,172,9,1,5,132000,8.0,2,2,4,0,7,12,1,4.4,15
8885,7056,707.0,22,1286,9,1,4,82328,4.0,0,1,4,0,12,4,0,2.0,15
8887,10000,4283.0,20,636,7,0,5,141000,4.0,0,1,4,1,14,2,0,2.4,19
8888,4547,1850.0,34,587,9,1,1,494317,6.0,0,0,4,0,1,12,0,3.5,18
8889,3600,1339.3,15,894,1,0,5,276000,4.0,1,1,2,0,6,0,0,1.3,30
8890,13877,473.0,7,523,9,1,5,149875,4.0,0,1,4,0,14,4,0,1.4,12
8891,58018,1091.0,55,1177,4,1,2,53000,4.0,2,0,4,0,2,12,0,2.5,10
8892,21326,585.0,55,1116,9,0,2,170000,4.0,0,1,4,0,14,0,0,1.8,13
8893,23521,1058.0,55,821,4,1,5,140966,6.0,0,0,4,0,1,12,0,3.5,14
8894,5802,1055.0,34,587,9,1,1,107800,6.0,0,2,4,0,7,12,0,3.5,13
8897,9500,2040.25,22,808,7,0,5,240000,4.0,1,2,4,0,14,0,0,2.4,21
8898,8500,1388.11,40,264,3,0,5,150000,4.0,1,1,4,0,1,4,0,1.6,28
8899,7279,279.0,20,667,10,1,2,138520,4.0,0,1,4,0,12,4,0,1.3,11
8900,11760,1185.0,22,808,7,1,1,56552,4.0,0,1,4,0,15,4,0,2.5,17
8901,11290,988.0,55,1116,9,0,2,120000,4.0,0,1,4,0,7,6,0,1.5,19
8902,29122,924.0,51,1188,4,1,1,129793,4.0,0,1,4,0,1,4,0,2.7,15
8903,11290,891.0,22,1286,9,1,4,279787,4.0,0,1,4,0,12,4,0,2.0,10
8904,627,586.0,55,1116,3,1,2,435560,4.0,0,1,4,0,14,12,0,1.8,14
8905,2352,629.0,27,1190,9,1,5,133704,4.0,0,1,4,0,14,12,0,1.6,11
8906,27654,528.0,22,617,9,1,5,85746,4.0,0,1,4,0,1,4,0,1.6,12
8908,26657,394.0,55,425,9,1,2,26900,4.0,0,1,4,0,2,12,0,2.5,12
8909,8154,1677.0,15,1369,6,0,1,190000,4.0,1,1,4,0,2,2,1,2.0,23
8911,40387,694.0,22,1259,4,1,1,56809,4.0,0,1,4,0,14,4,0,2.2,12
8912,1019,765.0,34,762,4,1,5,37786,4.0,0,0,4,0,14,0,0,2.0,11
8913,20385,582.77,55,1116,3,0,2,186000,6.0,2,1,4,0,14,8,0,1.8,11
8914,66197,1327.0,22,808,10,1,4,20930,4.0,0,1,4,0,15,4,0,2.5,8
8915,15060,765.0,22,1286,9,1,4,145744,4.0,0,1,4,0,11,4,0,2.0,11
8916,14113,5537.93,24,1411,4,1,5,240000,6.0,0,0,2,0,7,6,0,3.2,29
8917,2509,1017.0,34,762,4,1,5,44477,4.0,0,1,4,0,2,0,0,2.0,9
8918,30734,2761.85,34,1315,6,0,1,116000,5.0,2,2,2,0,14,4,1,2.7,23
8919,22894,666.0,34,571,9,1,1,58864,4.0,0,2,4,0,12,12,0,2.1,12
8920,11133,394.0,55,425,9,1,2,179381,4.0,0,1,4,0,1,12,0,2.5,12
8921,6900,2051.57,20,1038,7,0,5,0,4.0,0,1,4,1,1,4,0,2.3,24
8922,15210,463.0,55,1116,9,1,2,12416,4.0,0,1,4,0,14,12,0,1.8,8
8924,43655,1091.0,22,808,10,1,1,145631,4.0,0,1,4,0,1,4,0,2.5,10
8925,5018,779.0,55,425,9,1,2,190549,4.0,0,1,4,0,1,12,0,2.5,13
8926,7997,836.0,10,910,9,1,1,53223,4.0,0,1,4,0,7,4,0,2.0,16
8927,56450,973.8,34,561,9,1,1,133000,4.0,0,2,4,0,1,0,1,2.2,10
8928,17245,503.0,55,1124,3,1,2,75000,4.0,0,1,4,0,11,12,0,1.5,14
8929,21500,1054.0,34,1432,2,0,1,165738,4.0,1,2,4,0,14,6,1,2.2,17
8930,58018,917.0,34,958,4,1,1,110000,6.0,2,0,4,0,7,12,1,3.0,13
8931,14113,502.0,55,1124,3,0,2,135000,4.0,0,1,4,0,14,8,0,1.5,13
8932,17562,1077.0,58,866,9,1,5,6565,4.0,0,1,4,0,12,12,0,2.0,7
8933,10663,714.4851785714286,55,253,3,0,2,1000,4.0,0,1,4,1,14,2,0,1.5,14
8934,1646,640.0,15,725,9,1,2,174619,4.0,0,1,4,0,7,0,0,2.0,13
8935,12074,1537.0,55,821,4,1,2,420550,6.0,0,0,4,0,2,12,0,3.3,17
8936,7683,1031.0,39,1033,3,0,5,151000,3.0,0,1,4,1,14,4,0,1.2,13
8937,13626,836.0,22,1286,9,1,5,193486,4.0,0,1,4,0,12,4,0,2.0,16
8938,15681,2478.75,15,1370,6,0,1,250000,4.0,1,2,4,0,14,0,0,2.5,28
8939,32929,1925.33,34,955,4,1,1,172483,8.0,0,0,4,0,1,0,1,3.0,17
8940,44213,770.0,22,1389,4,1,1,90924,4.0,0,1,4,0,14,4,0,1.7,10
8941,7527,530.0,39,886,4,1,5,108222,4.0,0,0,4,0,1,0,0,1.6,13
8943,15367,584.0,22,617,9,0,5,78222,4.0,2,1,4,0,0,10,0,1.8,12
8944,22580,1091.0,52,707,4,1,5,53000,4.0,2,0,4,0,1,10,0,2.5,10
8945,23521,781.0,7,523,9,0,5,6000,4.0,2,1,4,0,14,0,1,1.4,8
8946,50178,919.0,55,828,8,0,1,104000,6.0,1,0,4,0,14,6,0,3.0,14
8947,23521,333.0,15,725,9,1,2,122000,4.0,3,1,4,0,2,8,0,2.0,12
8948,3763,1850.0,34,958,4,1,1,366869,6.0,0,0,4,0,1,12,0,3.5,18
8949,24302,642.0,7,975,9,1,5,91654,4.0,0,1,4,0,11,4,0,2.0,14
8950,6272,2227.77,34,381,1,0,5,266085,4.0,1,2,2,0,1,2,0,2.3,25
8951,9408,2278.79,4,72,1,0,1,197000,4.0,1,1,2,0,6,4,0,1.9,26
8952,9252,765.0,22,1286,9,1,4,445734,4.0,0,1,4,0,8,4,0,2.0,11
8953,12858,1969.89,40,1523,7,0,1,204000,4.0,1,1,4,0,7,8,0,1.9,21
8954,15681,891.0,22,1286,9,1,4,201876,4.0,0,1,4,0,12,4,0,2.0,10
8955,15053,890.0,27,1045,9,1,5,65089,4.0,0,1,4,0,12,4,0,2.0,10
8956,17876,1296.0,55,425,9,0,5,141877,4.0,0,1,4,0,5,12,0,2.4,18
8957,56136,1017.0,34,581,9,1,5,50963,4.0,0,2,4,0,1,12,0,2.0,9
8958,47531,1017.0,20,471,9,1,5,48291,4.0,0,1,4,0,7,4,0,2.0,9
8959,43548,891.0,22,1259,4,1,1,135264,4.0,0,1,4,0,1,4,0,2.0,10
8960,15681,891.0,22,1286,9,1,4,261167,4.0,0,1,4,0,12,4,0,2.0,10
8961,16621,271.0,55,1124,3,0,2,96000,4.0,0,1,5,0,12,10,0,1.5,12
8962,18726,503.0,55,253,3,1,5,101800,4.0,0,1,4,0,15,4,0,1.5,14
8963,10976,1516.72,4,67,1,1,5,55000,4.0,1,2,4,0,11,4,0,1.8,21
8965,16443,640.0,22,1286,9,1,5,162000,4.0,0,1,4,0,7,4,0,2.0,13
8966,3136,441.0,22,1286,9,1,2,187909,4.0,0,1,4,0,12,0,0,2.4,11
8967,11604,2068.82,52,713,9,0,5,138000,4.0,0,0,4,1,12,2,0,2.0,22
8968,7995,1315.24,39,1359,3,1,5,171000,4.0,0,1,4,1,13,4,0,1.5,22
8969,8467,1502.11,39,1359,3,1,5,138000,4.0,3,1,4,1,1,4,0,1.5,22
8970,24029,707.0,51,1188,4,1,1,119000,4.0,0,1,4,0,12,4,0,2.0,15
8971,65858,517.0,30,1203,4,1,2,68800,6.0,2,2,4,0,14,10,0,3.5,12
8972,32945,447.0,20,667,3,1,5,17150,4.0,0,1,4,0,14,4,0,1.3,13
8973,15035,707.0,22,1286,9,1,5,138111,4.0,0,1,4,0,1,4,0,2.0,15
